,property_type,property_subtype,locality,zip_code,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state,province,ppm
3371,HOUSE,MIXED_USE_BUILDING,Antwerp,2100,449900,3,327,installed,False,False,True,8,False,0,232,2,False,good,Antwerpen,1375.8409785933
3372,HOUSE,HOUSE,NIL-SAINT-VINCENT-SAINT-MARTIN,1457,450000,5,160,usa_semi_equipped,False,True,True,0,True,0,927,4,False,good,Brabant wallon,2812.5
3373,APARTMENT,APARTMENT,Blankenberge,8370,188000,1,59,0,False,False,False,0,False,0,0,0,False,good,West-Vlaanderen,3186.4406779661
3374,APARTMENT,SERVICE_FLAT,Vilvoorde,1800,189000,1,47,usa_installed,False,True,True,30,False,0,0,2,False,good,Vlaams-Brabant,4021.2765957447
3375,APARTMENT,PENTHOUSE,LUSTIN,5170,189000,3,122,semi_equipped,False,True,False,0,False,0,0,4,False,just_renovated,Namur,1549.1803278689
3376,APARTMENT,APARTMENT,Bredene,8450,189000,2,104,installed,False,False,False,0,False,0,0,0,False,good,West-Vlaanderen,1817.3076923077
3377,APARTMENT,APARTMENT,Laeken (Bruxelles),1020,190000,1,80,0,False,False,False,0,False,0,0,2,False,to_be_done_up,Brussel,2375
3378,APARTMENT,GROUND_FLOOR,MARBAIS,1495,195000,2,63,installed,False,True,True,16,False,0,0,3,False,good,Brabant wallon,3095.2380952381
3379,APARTMENT,APARTMENT,Oostende,8400,195000,2,82,installed,False,False,True,0,False,0,0,0,False,good,West-Vlaanderen,2378.0487804878
3380,APARTMENT,DUPLEX,Kruishoutem,9770,195000,2,96,installed,False,False,False,0,False,0,0,2,False,good,Oost-Vlaanderen,2031.25
3381,APARTMENT,APARTMENT,Dinant,5500,198000,2,80,semi_equipped,False,False,False,0,False,0,0,2,False,to_be_done_up,Namur,2475
3382,APARTMENT,APARTMENT,Kuurne,8520,199000,2,111,installed,False,False,False,0,False,0,0,0,False,good,West-Vlaanderen,1792.7927927928
3383,APARTMENT,APARTMENT,Roeselare,8800,199000,2,98,installed,False,False,False,0,False,0,0,0,False,good,West-Vlaanderen,2030.612244898
3384,APARTMENT,APARTMENT,Antwerp,2020,199900,2,65,installed,False,True,True,12,False,0,0,2,False,just_renovated,Antwerpen,3075.3846153846
3385,APARTMENT,APARTMENT,Anderlecht,1070,200000,2,84,usa_uninstalled,False,False,True,8,False,0,0,0,False,good,Brussel,2380.9523809524
3386,APARTMENT,APARTMENT,Wavre,1300,205000,2,85,installed,False,True,True,11,False,0,0,4,False,to_be_done_up,Brabant wallon,2411.7647058824
3389,APARTMENT,APARTMENT,Oudenaarde,9700,209000,1,64,hyper_equipped,False,False,True,0,False,0,0,0,False,as_new,Oost-Vlaanderen,3265.625
3390,APARTMENT,APARTMENT,Forest,1190,210000,2,88,installed,False,True,True,2,False,0,0,0,False,to_be_done_up,Brussel,2386.3636363636
3393,APARTMENT,APARTMENT,Ronse,9600,212000,2,70,hyper_equipped,False,False,False,0,False,0,0,0,False,as_new,Oost-Vlaanderen,3028.5714285714
3394,APARTMENT,APARTMENT,Schaerbeek,1030,215000,1,50,not_installed,True,True,False,0,False,0,0,0,False,good,Brussel,4300
3396,APARTMENT,APARTMENT,Anderlecht,1070,215000,2,81,installed,False,True,True,14,False,0,0,2,False,as_new,Brussel,2654.3209876543
3397,APARTMENT,APARTMENT,SINT-JOOST-TEN-NODE,1210,215000,2,65,installed,False,True,True,2,False,0,0,2,False,good,Brussel,3307.6923076923
3398,APARTMENT,APARTMENT,Aalst,9300,215000,3,100,hyper_equipped,False,False,True,10,False,0,0,4,False,good,Oost-Vlaanderen,2150
3399,APARTMENT,APARTMENT,MOLENBEEK-SAINT-JEAN,1080,219000,2,88,hyper_equipped,False,True,True,3,False,0,0,2,False,to_be_done_up,Brussel,2488.6363636364
3400,APARTMENT,GROUND_FLOOR,Gilly,6060,219000,2,80,semi_equipped,False,False,True,35,True,47,0,3,False,as_new,Hainaut,2737.5
3401,APARTMENT,APARTMENT,Nivelles,1400,220000,2,80,installed,False,True,True,7,False,0,0,0,False,to_be_done_up,Brabant wallon,2750
3402,APARTMENT,APARTMENT,Vilvoorde,1800,220000,2,95,semi_equipped,False,True,True,3,False,0,0,2,False,good,Vlaams-Brabant,2315.7894736842
3403,HOUSE,HOUSE,Hombeek,2811,450000,2,158,installed,False,True,True,22,True,200,478,4,False,just_renovated,Antwerpen,2848.1012658228
3404,HOUSE,HOUSE,Avelgem,8580,450000,3,614,hyper_equipped,True,True,True,335,True,335,473,2,False,as_new,West-Vlaanderen,732.8990228013
3406,HOUSE,HOUSE,Londerzeel,1840,465000,3,182,semi_equipped,False,True,True,0,False,0,1037,4,False,good,Vlaams-Brabant,2554.9450549451
3407,HOUSE,HOUSE,Schoten,2900,469000,3,168,installed,False,False,True,0,True,55,120,2,False,just_renovated,Antwerpen,2791.6666666667
3408,HOUSE,HOUSE,Aalter,9880,469000,5,261,installed,False,True,True,0,True,0,2126,4,False,good,Oost-Vlaanderen,1796.9348659004
3409,HOUSE,APARTMENT_BLOCK,Braine-l'Alleud,1420,475000,3,195,semi_equipped,False,False,True,6,True,200,290,2,False,good,Brabant wallon,2435.8974358974
3410,HOUSE,HOUSE,Brecht,2960,475000,4,263,0,False,False,False,0,False,0,401,2,False,good,Antwerpen,1806.0836501901
3411,HOUSE,HOUSE,Boutersem,3370,475000,6,223,hyper_equipped,False,False,True,45,False,0,1442,4,False,good,Vlaams-Brabant,2130.0448430493
3412,HOUSE,HOUSE,Sint-Pieters-Woluwe,1150,479000,3,120,semi_equipped,False,False,True,0,True,90,258,3,False,to_renovate,Brussel,3991.6666666667
3413,HOUSE,HOUSE,Rixensart,1330,480000,3,150,installed,False,False,True,0,True,500,659,4,False,good,Brabant wallon,3200
3414,HOUSE,HOUSE,Muizen,2812,480000,3,250,installed,False,True,False,0,False,0,160,2,False,good,Antwerpen,1920
3415,HOUSE,VILLA,Lendelede,8860,485000,3,224,installed,False,False,True,30,True,360,716,4,False,good,West-Vlaanderen,2165.1785714286
3416,HOUSE,VILLA,Dendermonde,9200,485000,4,292,installed,False,False,True,0,False,0,1097,4,False,to_be_done_up,Oost-Vlaanderen,1660.9589041096
3417,HOUSE,HOUSE,GREMBERGEN,9200,489000,4,185,installed,False,True,False,0,True,0,518,3,True,good,Oost-Vlaanderen,2643.2432432433
3418,HOUSE,HOUSE,Grimbergen,1850,495000,3,150,semi_equipped,False,True,True,0,False,0,790,4,False,to_be_done_up,Vlaams-Brabant,3300
3419,HOUSE,HOUSE,Bertem,3060,495000,3,202,installed,False,True,True,0,True,0,624,3,False,good,Vlaams-Brabant,2450.495049505
3420,HOUSE,HOUSE,Gembloux,5030,495000,5,258,semi_equipped,False,True,True,32,True,550,650,4,False,good,Namur,1918.6046511628
3421,HOUSE,EXCEPTIONAL_PROPERTY,Ronse,9600,495000,5,305,hyper_equipped,False,False,True,30,True,445,620,3,False,good,Oost-Vlaanderen,1622.9508196721
3422,HOUSE,HOUSE,SINT-KATELIJNE-WAVER,2860,498000,3,208,installed,False,True,True,0,True,0,3003,4,False,good,Antwerpen,2394.2307692308
3423,HOUSE,HOUSE,Beerse,2340,499000,3,162,installed,False,True,True,0,True,0,1817,4,False,good,Antwerpen,3080.2469135803
3424,HOUSE,HOUSE,Keerbergen,3140,499000,3,218,semi_equipped,False,True,False,0,True,0,1437,4,False,to_be_done_up,Vlaams-Brabant,2288.9908256881
3425,HOUSE,APARTMENT_BLOCK,Dison,4820,499000,16,567,not_installed,False,False,False,0,False,0,2739,3,False,0,Liège,880.0705467372
3426,HOUSE,VILLA,Estinnes-au-Val,7120,499000,4,300,installed,False,False,True,30,True,5082,5382,4,False,good,Hainaut,1663.3333333333
3427,HOUSE,HOUSE,Oostakker,9041,499000,4,138,semi_equipped,False,True,False,0,True,0,703,4,False,good,Oost-Vlaanderen,3615.9420289855
3428,HOUSE,HOUSE,Brussels City,1020,500000,7,365,hyper_equipped,False,False,True,25,False,0,89,2,False,good,Brussel,1369.8630136986
3429,HOUSE,FARMHOUSE,Putte,2580,520000,5,263,semi_equipped,False,True,False,0,True,0,2571,4,False,to_renovate,Antwerpen,1977.1863117871
3430,HOUSE,HOUSE,Leuven,3012,525000,5,222,installed,False,False,True,160,False,0,1150,3,False,good,Vlaams-Brabant,2364.8648648649
3431,HOUSE,HOUSE,Edegem,2650,529000,4,170,hyper_equipped,False,True,True,47,False,0,0,2,False,just_renovated,Antwerpen,3111.7647058824
3432,HOUSE,HOUSE,Turnhout,2300,539000,2,300,installed,False,True,True,0,True,0,1624,4,False,good,Antwerpen,1796.6666666667
3433,APARTMENT,APARTMENT,Oostende,8400,220000,2,70,installed,False,False,False,0,False,0,0,0,False,as_new,West-Vlaanderen,3142.8571428572
3434,APARTMENT,APARTMENT,Meerbeke,9402,224000,1,83,hyper_equipped,False,False,True,6,False,0,0,0,False,as_new,Oost-Vlaanderen,2698.7951807229
3435,APARTMENT,APARTMENT,SINT-JANS-MOLENBEEK,1080,225000,2,95,installed,False,True,True,9,False,0,0,2,False,good,Brussel,2368.4210526316
3436,APARTMENT,APARTMENT,Izegem,8870,229000,2,88,hyper_equipped,False,False,False,0,False,0,0,0,False,as_new,West-Vlaanderen,2602.2727272727
3437,APARTMENT,APARTMENT,Schaerbeek,1030,230000,2,82,usa_semi_equipped,False,False,True,2,False,0,0,2,False,to_renovate,Brussel,2804.8780487805
3438,APARTMENT,APARTMENT,Ans,4430,230000,2,85,installed,False,True,True,4,False,0,0,0,False,good,Liège,2705.8823529412
3439,APARTMENT,APARTMENT,Molenbeek-saint-jean,1080,239000,2,80,hyper_equipped,False,False,False,0,False,0,0,2,False,good,Brussel,2987.5
3440,APARTMENT,APARTMENT,Ganshoren,1083,239000,3,79,usa_hyper_equipped,False,False,True,0,False,0,0,2,False,as_new,Brussel,3025.3164556962
3441,APARTMENT,APARTMENT,Sint-Kruis,8310,239000,2,75,hyper_equipped,False,False,False,0,False,0,0,0,False,good,West-Vlaanderen,3186.6666666667
3442,APARTMENT,APARTMENT,De Haan,8420,249000,2,91,installed,False,False,False,0,False,0,0,0,False,good,West-Vlaanderen,2736.2637362637
3443,APARTMENT,APARTMENT,De Haan,8420,249000,2,55,installed,False,False,True,0,False,0,0,0,False,good,West-Vlaanderen,4527.2727272727
3444,APARTMENT,APARTMENT,Gent,9000,249000,2,74,hyper_equipped,False,False,True,7,False,0,0,0,False,as_new,Oost-Vlaanderen,3364.8648648649
3445,APARTMENT,APARTMENT,Evere,1140,250000,2,80,installed,False,False,True,13,False,0,0,0,False,good,Brussel,3125
3446,APARTMENT,APARTMENT,Forest,1190,250000,1,77,hyper_equipped,False,False,True,84,False,0,0,2,False,to_be_done_up,Brussel,3246.7532467533
3447,APARTMENT,APARTMENT,Koksijde,8670,250000,1,61,hyper_equipped,False,False,False,0,False,0,0,0,False,as_new,West-Vlaanderen,4098.3606557377
3448,APARTMENT,APARTMENT,Izegem,8870,255000,2,92,hyper_equipped,False,False,False,0,False,0,0,0,False,as_new,West-Vlaanderen,2771.7391304348
3449,APARTMENT,APARTMENT,Forest,1190,259000,1,74,not_installed,False,False,True,15,True,30,0,2,False,good,Brussel,3500
3450,APARTMENT,APARTMENT,Dilbeek,1701,259000,2,83,installed,False,False,False,0,False,0,0,0,False,as_new,Vlaams-Brabant,3120.4819277109
3451,APARTMENT,FLAT_STUDIO,Nieuwpoort,8620,259000,0,41,hyper_equipped,True,False,True,0,False,0,0,0,False,as_new,West-Vlaanderen,6317.0731707317
3452,APARTMENT,APARTMENT,Gent,9000,259000,1,66,installed,False,True,True,30,False,0,0,2,False,good,Oost-Vlaanderen,3924.2424242424
3453,APARTMENT,APARTMENT,Huy,4500,262500,2,93,installed,False,True,True,9,False,0,0,3,False,0,Liège,2822.5806451613
3454,APARTMENT,DUPLEX,Oostende,8400,265000,3,111,installed,False,False,True,0,False,0,0,0,False,good,West-Vlaanderen,2387.3873873874
3455,APARTMENT,APARTMENT,Meise,1861,275000,2,70,installed,False,True,True,0,False,0,0,0,False,good,Vlaams-Brabant,3928.5714285714
3456,APARTMENT,APARTMENT,Namur,5100,275000,3,105,usa_installed,False,False,False,0,False,0,0,0,False,good,Namur,2619.0476190476
3457,APARTMENT,APARTMENT,Alsemberg,1652,279000,1,77,installed,False,True,False,0,False,0,0,2,False,good,Vlaams-Brabant,3623.3766233766
3458,APARTMENT,APARTMENT,Middelkerke,8430,279000,3,125,installed,False,False,False,0,False,0,0,0,False,good,West-Vlaanderen,2232
3459,APARTMENT,DUPLEX,Roeselare,8800,279900,2,109,hyper_equipped,False,False,True,22,False,0,0,0,False,as_new,West-Vlaanderen,2567.8899082569
3460,APARTMENT,APARTMENT,Louvain-La-Neuve,1348,280000,2,68,installed,False,True,True,5,False,0,0,4,False,good,Brabant wallon,4117.6470588235
3461,APARTMENT,APARTMENT,Izegem,8870,280000,3,130,hyper_equipped,False,False,False,0,False,0,0,0,False,good,West-Vlaanderen,2153.8461538462
3462,HOUSE,VILLA,Heusden-Zolder,3550,539000,3,240,installed,False,True,False,0,True,0,2365,4,False,as_new,Limburg,2245.8333333333
3463,HOUSE,HOUSE,Messancy,6780,540000,3,264,installed,False,True,False,0,True,0,4417,4,False,good,Luxembourg,2045.4545454546
3464,HOUSE,APARTMENT_BLOCK,Huy,4500,545000,6,260,not_installed,False,True,True,11,True,130,280,2,False,as_new,Liège,2096.1538461539
3465,HOUSE,VILLA,Beersel,1650,549000,6,320,usa_installed,False,False,True,50,True,2000,2640,4,False,to_renovate,Vlaams-Brabant,1715.625
3466,HOUSE,HOUSE,Londerzeel,1840,549000,4,265,installed,False,True,True,0,True,0,937,3,False,good,Vlaams-Brabant,2071.6981132076
3467,HOUSE,HOUSE,Londerzeel,1840,549000,5,170,semi_equipped,False,True,False,0,False,0,1170,4,False,to_renovate,Vlaams-Brabant,3229.4117647059
3468,HOUSE,BUNGALOW,Zemst,1982,549000,2,130,0,False,False,True,0,False,0,1872,4,False,good,Vlaams-Brabant,4223.0769230769
3469,HOUSE,HOUSE,Huldenberg,3040,549000,3,141,installed,False,False,True,40,False,0,7381,4,False,to_renovate,Vlaams-Brabant,3893.6170212766
3470,HOUSE,MANSION,Diest,3290,549000,6,425,semi_equipped,False,True,True,0,True,0,192,2,False,0,Vlaams-Brabant,1291.7647058824
3471,HOUSE,VILLA,Rixensart,1330,550000,2,114,installed,False,False,True,30,True,1500,2279,4,False,to_renovate,Brabant wallon,4824.5614035088
3472,HOUSE,HOUSE,Holsbeek,3220,550000,2,133,semi_equipped,False,False,True,6,False,0,13466,4,False,to_renovate,Vlaams-Brabant,4135.3383458647
3473,HOUSE,MIXED_USE_BUILDING,Kortrijk Heule,8501,558000,4,405,installed,False,False,True,90,False,0,278,3,False,good,West-Vlaanderen,1377.7777777778
3474,HOUSE,HOUSE,Kapelle-op-den-Bos,1880,569000,3,278,hyper_equipped,False,True,True,0,False,0,1171,4,False,good,Vlaams-Brabant,2046.7625899281
3475,HOUSE,EXCEPTIONAL_PROPERTY,Hoegaarden,3320,570000,4,288,not_installed,False,False,True,0,False,0,371,3,False,as_new,Vlaams-Brabant,1979.1666666667
3476,HOUSE,HOUSE,Bruxelles,1000,575000,5,220,hyper_equipped,False,False,True,15,True,48,120,2,False,good,Brussel,2613.6363636364
3477,HOUSE,HOUSE,Wavre,1300,575000,4,320,semi_equipped,False,False,True,0,True,620,620,2,True,good,Brabant wallon,1796.875
3479,HOUSE,HOUSE,Duffel,2570,585000,5,243,semi_equipped,False,True,True,0,False,0,665,3,False,good,Antwerpen,2407.4074074074
3480,HOUSE,HOUSE,Oostakker,9041,590000,3,159,installed,False,True,False,0,True,0,842,4,False,good,Oost-Vlaanderen,3710.6918238994
3481,HOUSE,HOUSE,Chaumont-Gistoux,1325,595000,4,224,usa_installed,False,False,True,0,True,1700,1800,4,False,good,Brabant wallon,2656.25
3482,HOUSE,HOUSE,HEVILLERS,1435,595000,4,200,semi_equipped,False,True,False,0,True,0,2710,4,False,good,Brabant wallon,2975
3483,HOUSE,HOUSE,Grimbergen,1850,595000,3,210,usa_hyper_equipped,False,False,True,10,True,90,161,3,False,as_new,Vlaams-Brabant,2833.3333333333
3484,HOUSE,HOUSE,Willebroek,2830,595000,4,262,installed,False,True,True,0,True,0,578,3,False,good,Antwerpen,2270.9923664122
3485,HOUSE,MIXED_USE_BUILDING,Deurne,2100,599000,12,526,semi_equipped,False,True,False,0,True,131,350,2,False,to_renovate,Antwerpen,1138.783269962
3486,HOUSE,HOUSE,Rumst,2840,599000,4,282,hyper_equipped,False,False,True,24,True,144,353,2,True,just_renovated,Antwerpen,2124.1134751773
3487,HOUSE,VILLA,Zemst Eppegem,1980,599999,4,211,usa_hyper_equipped,False,False,False,0,False,0,1100,4,False,as_new,Vlaams-Brabant,2843.5971563981
3490,HOUSE,HOUSE,Melle,9090,622000,4,250,installed,False,True,False,0,True,0,301,3,False,just_renovated,Oost-Vlaanderen,2488
3492,APARTMENT,GROUND_FLOOR,Evere,1140,285000,1,70,usa_hyper_equipped,True,False,True,4,False,0,0,2,False,as_new,Brussel,4071.4285714286
3493,APARTMENT,APARTMENT,Woluwe-Saint-Pierre,1150,287000,2,80,installed,False,False,True,2,False,0,0,2,False,good,Brussel,3587.5
3494,APARTMENT,APARTMENT,LIMAL,1300,295000,2,80,installed,False,True,True,9,False,0,0,0,False,good,Brabant wallon,3687.5
3495,APARTMENT,APARTMENT,Mechelen,2812,295000,2,211,semi_equipped,False,True,True,0,False,0,0,2,False,good,Antwerpen,1398.1042654029
3496,APARTMENT,APARTMENT,Ixelles,1050,299000,2,70,usa_hyper_equipped,False,False,False,0,False,0,0,0,False,just_renovated,Brussel,4271.4285714286
3497,APARTMENT,APARTMENT,Jette,1090,299000,2,116,installed,False,False,False,0,False,0,0,2,False,good,Brussel,2577.5862068966
3498,APARTMENT,DUPLEX,Dalhem,4607,299000,3,134,installed,False,True,True,65,False,0,0,2,False,just_renovated,Liège,2231.3432835821
3499,APARTMENT,APARTMENT,Liège,4000,300000,2,140,semi_equipped,False,True,True,9,False,0,0,0,False,good,Liège,2142.8571428572
3500,APARTMENT,APARTMENT,Jette,1090,309000,2,118,installed,False,False,False,0,False,0,0,2,False,good,Brussel,2618.6440677966
3501,APARTMENT,APARTMENT,Woluwe-Saint-Pierre,1150,310000,2,75,installed,False,False,True,6,False,0,0,0,False,good,Brussel,4133.3333333333
3503,APARTMENT,APARTMENT,Kortrijk,8500,310000,4,154,installed,False,False,True,0,False,0,0,0,False,good,West-Vlaanderen,2012.987012987
3505,APARTMENT,APARTMENT,Gent,9000,315000,1,72,installed,False,False,False,0,False,0,0,0,False,as_new,Oost-Vlaanderen,4375
3506,APARTMENT,APARTMENT,Jette,1090,320000,2,118,usa_hyper_equipped,False,False,False,0,False,0,0,2,False,good,Brussel,2711.8644067797
3507,APARTMENT,APARTMENT,Anderlecht,1070,324457,2,95,hyper_equipped,False,True,True,7,False,0,0,4,False,0,Brussel,3415.3368421053
3508,APARTMENT,APARTMENT,Beaufays,4052,325000,2,82,installed,False,True,True,7,False,0,0,3,False,as_new,Liège,3963.4146341464
3509,APARTMENT,APARTMENT,Veurne,8630,325000,2,95,hyper_equipped,False,False,True,30,False,0,0,0,False,as_new,West-Vlaanderen,3421.052631579
3512,APARTMENT,APARTMENT,De Panne,8660,329000,1,54,installed,True,False,False,0,False,0,0,0,False,as_new,West-Vlaanderen,6092.5925925926
3514,APARTMENT,APARTMENT,Kortrijk,8500,330000,3,112,installed,False,True,True,8,False,0,0,2,False,good,West-Vlaanderen,2946.4285714286
3516,APARTMENT,DUPLEX,Blankenberge,8370,339000,2,110,hyper_equipped,False,False,True,0,False,0,0,0,False,good,West-Vlaanderen,3081.8181818182
3517,APARTMENT,APARTMENT,Braine-l'Alleud,1420,340000,3,135,installed,False,True,False,0,False,0,0,2,False,as_new,Brabant wallon,2518.5185185185
3518,APARTMENT,APARTMENT,Kortrijk,8500,340000,2,130,installed,False,True,True,25,False,0,0,2,False,good,West-Vlaanderen,2615.3846153846
3519,APARTMENT,APARTMENT,Ronse,9600,340000,2,112,installed,False,True,True,5,False,0,0,2,False,0,Oost-Vlaanderen,3035.7142857143
3520,APARTMENT,APARTMENT,Ottignies,1340,345000,2,101,hyper_equipped,False,True,True,18,True,0,0,0,False,0,Brabant wallon,3415.8415841584
3521,APARTMENT,PENTHOUSE,Izegem,8870,345000,2,133,hyper_equipped,False,False,True,0,False,0,0,0,False,as_new,West-Vlaanderen,2593.984962406
3522,HOUSE,MIXED_USE_BUILDING,Liège,4000,625000,4,350,installed,False,False,False,0,False,0,125,2,False,good,Liège,1785.7142857143
3523,HOUSE,HOUSE,Brugge,8000,630000,3,203,usa_hyper_equipped,False,False,True,22,True,36,114,3,False,as_new,West-Vlaanderen,3103.4482758621
3527,HOUSE,EXCEPTIONAL_PROPERTY,Diest,3290,649000,3,286,hyper_equipped,False,False,True,60,False,0,1098,4,False,as_new,Vlaams-Brabant,2269.2307692308
3528,HOUSE,COUNTRY_COTTAGE,Bierbeek,3360,649000,4,288,installed,False,False,True,50,False,0,2002,3,False,to_be_done_up,Vlaams-Brabant,2253.4722222222
3529,HOUSE,HOUSE,Ronse,9600,649000,4,220,semi_equipped,False,True,False,0,False,0,3678,4,False,good,Oost-Vlaanderen,2950
3530,HOUSE,HOUSE,Woluwe-Saint-Pierre,1150,650000,3,135,usa_installed,False,False,True,0,True,123,254,3,False,to_be_done_up,Brussel,4814.8148148148
3531,HOUSE,HOUSE,Wezembeek-Oppem,1970,650000,4,160,hyper_equipped,False,False,True,20,True,300,530,4,False,to_be_done_up,Vlaams-Brabant,4062.5
3532,HOUSE,APARTMENT_BLOCK,Borgloon,3840,650000,6,320,semi_equipped,False,True,True,35,False,0,240,3,False,to_be_done_up,Limburg,2031.25
3533,HOUSE,HOUSE,LICHTAART,2460,669000,4,495,semi_equipped,False,True,True,0,True,0,3681,4,False,good,Antwerpen,1351.5151515152
3534,HOUSE,APARTMENT_BLOCK,Bruxelles,1000,670000,5,234,usa_installed,False,False,True,0,True,30,100,2,False,to_be_done_up,Brussel,2863.2478632479
3535,HOUSE,HOUSE,Attert,6717,670000,3,213,installed,False,True,False,0,True,0,769,4,False,good,Luxembourg,3145.5399061033
3536,HOUSE,HOUSE,Kortrijk,8500,675000,4,269,installed,False,False,True,27,True,280,450,2,False,good,West-Vlaanderen,2509.2936802974
3538,HOUSE,HOUSE,Rixensart,1330,690000,5,237,hyper_equipped,False,False,True,85,True,520,800,2,False,good,Brabant wallon,2911.3924050633
3539,HOUSE,EXCEPTIONAL_PROPERTY,Léglise Assenois,6860,690000,9,671,usa_hyper_equipped,False,False,True,0,False,0,2803,4,False,as_new,Luxembourg,1028.3159463487
3540,HOUSE,MIXED_USE_BUILDING,Auderghem,1160,695000,2,170,usa_hyper_equipped,False,False,True,0,False,0,135,2,False,as_new,Brussel,4088.2352941177
3541,HOUSE,APARTMENT_BLOCK,Braine-l'Alleud,1420,695000,5,210,installed,False,True,True,0,True,0,215,3,False,as_new,Brabant wallon,3309.5238095238
3544,HOUSE,HOUSE,Lede,9340,695000,5,470,installed,False,False,True,0,False,0,3026,4,True,to_be_done_up,Oost-Vlaanderen,1478.7234042553
3545,HOUSE,MANSION,Horebeke,9667,695000,3,523,hyper_equipped,False,False,False,0,False,0,1551,4,False,good,Oost-Vlaanderen,1328.8718929254
3547,HOUSE,HOUSE,Brasschaat,2930,699000,3,213,hyper_equipped,False,True,True,0,True,0,1350,4,False,just_renovated,Antwerpen,3281.6901408451
3548,HOUSE,HOUSE,Kuurne,8520,725000,4,444,hyper_equipped,False,False,True,0,False,0,614,3,True,as_new,West-Vlaanderen,1632.8828828829
